signal_x,signal_y,index,cycle
-0.18686511627906977,-0.03230131044665985,189,0
-0.18284651162790697,-0.033252417270984935,190,0
-0.17882790697674417,-0.024203524095310236,191,0
-0.1748093023255814,-0.015154630919634648,192,0
-0.17079069767441862,-0.016105737743959736,193,0
-0.1667720930232558,-0.03205684456828539,194,0
-0.16275348837209302,-0.023007951392610693,195,0
-0.15873488372093025,-0.02395905821693578,196,0
-0.15471627906976743,-0.019910165041260086,197,0
-0.15069767441860465,-0.040861271865585636,198,0
-0.14667906976744188,-0.02181237868991026,199,0
-0.14266046511627906,-0.017763485514235455,200,0
-0.13864186046511628,-0.018714592338560543,201,0
-0.1346232558139535,-0.024665699162886412,202,0
-0.13060465116279069,-0.020616805987211606,203,0
-0.12658604651162791,-0.011567912811536907,204,0
-0.12256744186046514,-0.012519019635861994,205,0
-0.11854883720930232,-0.018470126460186975,206,0
-0.11453023255813954,0.01557876671548808,207,0
-0.11051162790697672,0.0746276598911626,208,0
-0.10649302325581395,0.22867655306683776,209,0
-0.10247441860465117,0.7177254462425129,210,0
-0.09845581395348835,1.0567743394181877,211,0
-0.09443720930232558,0.6108232325938623,212,0
-0.0904186046511628,0.2348721257695372,213,0
-0.08639999999999998,0.18892101894521218,214,0
-0.0823813953488372,0.19796991212088688,215,0
-0.07836279069767443,0.16201880529656165,216,0
-0.0743441860465116,0.11606769847223664,217,0
-0.07032558139534884,0.09511659164791109,218,0
-0.06630697674418606,0.07416548482358554,219,0
-0.062288372093023237,0.04821437799926098,220,0
-0.058269767441860465,0.012263271174935753,221,0
-0.05425116279069769,-0.023687835649389477,222,0
-0.050232558139534866,-0.0646389424737146,223,0
-0.046213953488372095,-0.09059004929803915,224,0
-0.04219534883720932,-0.10154115612236492,225,0
-0.038176744186046496,-0.17749226294669018,226,0
-0.034158139534883725,-0.24344336977101477,227,0
-0.030139534883720953,-0.2843944765953399,228,0
-0.026120930232558126,-0.3203455834196651,229,0
-0.022102325581395355,-0.4062966902439902,230,0
-0.018083720930232583,-0.5122477970683148,231,0
-0.014065116279069756,-0.5881989038926401,232,0
-0.010046511627906984,-0.6241500107169653,233,0
-0.006027906976744213,-0.6601011175412905,234,0
-0.0020093023255813858,-0.7010522243656165,235,0
0.0020093023255813858,-0.7170033311899413,236,0
0.006027906976744157,-0.6979544380142668,237,0
0.010046511627906984,-0.6889055448385921,238,0
0.014065116279069756,-0.6748566516629166,239,0
0.018083720930232527,-0.6458077584872415,240,0
0.022102325581395355,-0.6167588653115672,241,0
0.026120930232558126,-0.5977099721358918,242,0
0.030139534883720953,-0.5736610789602175,243,0
0.034158139534883725,-0.5446121857845423,244,0
0.038176744186046496,-0.480563292608867,245,0
0.04219534883720932,-0.401514399433192,246,0
0.046213953488372095,-0.31246550625751723,247,0
0.050232558139534866,-0.24341661308184293,248,0
0.05425116279069769,-0.15436771990616727,249,0
0.058269767441860465,-0.1303188267304929,250,0
0.062288372093023237,-0.06126993355481858,251,0
0.06630697674418606,-0.05722104037914377,252,0
0.07032558139534878,-0.06317214720346875,253,0
0.07434418604651166,-0.04912325402779416,254,0
0.07836279069767443,-0.025074360852118893,255,0
0.0823813953488372,-0.031025467676443874,256,0
0.08639999999999998,-0.03197657450076896,257,0
0.09041860465116275,-0.0029276813250946887,258,0
0.09443720930232563,0.0011212118505810054,259,0
0.0984558139534884,-0.01482989497374465,260,0
0.10247441860465117,-0.02078100179806963,261,0
0.10649302325581395,-0.02173210862239472,262,0
0.11051162790697672,-0.017683215446719913,263,0
0.11453023255813949,-0.013634322271045107,264,0
0.11854883720930237,-0.014585429095370195,265,0
0.12256744186046514,0.0044634640803051795,266,0
0.12658604651162791,0.013512357255979879,267,0
0.13060465116279069,0.02256125043165369,268,0
0.13462325581395346,0.03161014360732839,269,0
0.13864186046511623,0.05565903678300366,270,0
0.1426604651162791,0.049707929958678676,271,0
0.14667906976744188,0.05375682313435348,272,0
0.15069767441860465,0.0478057163100285,273,0
0.15471627906976743,0.07185460948570377,274,0
0.1587348837209302,0.08090350266137847,275,0
0.16275348837209297,0.08495239583705327,276,0
0.16677209302325585,0.07900128901272829,277,0
0.17079069767441862,0.0780501821884032,278,0
0.1748093023255814,0.09709907536407769,279,0
0.17882790697674417,0.0961479685397526,280,0
0.18284651162790694,0.09519686171542752,281,0
0.1868651162790697,0.09924575489110232,282,0
0.1908837209302326,0.09829464806677723,283,0
0.19490232558139536,0.11734354124245172,284,0
0.19892093023255814,0.10639243441812685,285,0
0.2029395348837209,0.11044132759380165,286,0
0.20695813953488368,0.11449022076947646,287,0
0.21097674418604656,0.12353911394515116,288,0
0.21499534883720933,0.12258800712082607,289,0
0.2190139534883721,0.11663690029650109,290,0
0.22303255813953488,0.13068579347217568,291,0
0.22705116279069765,0.13973468664785127,292,0
0.23106976744186042,0.1337835798235254,293,0
0.2350883720930233,0.12283247299920053,294,0
0.23910697674418607,0.13188136617487523,295,0
0.24312558139534884,0.1459302593505507,296,0
0.24714418604651162,0.1499791525262255,297,0
0.2511627906976744,0.13902804570190064,298,0
0.25518139534883716,0.14807693887757534,299,0
0.25920000000000004,0.16212583205324904,300,0
0.2632186046511628,0.18117472522892442,301,0
0.2672372093023256,0.17022361840459954,302,0
0.27125581395348836,0.15927251158027378,303,0
0.2752744186046511,0.16332140475594858,304,0
0.2792930232558139,0.16737029793162428,305,0
0.2833116279069768,0.1614191911072984,306,0
0.28733023255813955,0.170468084282974,307,0
0.2913488372093023,0.1845169774586486,308,0
0.2953674418604651,0.1835658706343235,309,0
0.29938604651162787,0.18261476380999841,310,0
0.30340465116279064,0.17166365698567354,311,0
0.3074232558139535,0.19071255016134803,312,0
0.3114418604651163,0.17976144333702315,313,0
0.31546046511627907,0.1588103365126985,314,0
0.31947906976744184,0.14285922968837284,315,0
0.3234976744186046,0.15690812286404832,316,0
0.3275162790697674,0.15095701603972156,317,0
0.33153488372093026,0.15000590921539647,318,0
0.33555348837209303,0.12405480239107192,319,0
0.3395720930232558,0.12310369556674683,320,0
0.3435906976744186,0.12215258874242174,321,0
0.34760930232558135,0.10120148191809619,322,0
0.35162790697674423,0.07525037509377164,323,0
0.355646511627907,0.05929926826944598,324,0
0.3596651162790698,0.04834816144512111,325,0
0.36368372093023255,0.04739705462079602,326,0
0.3677023255813953,0.03144594779647125,327,0
0.3717209302325581,0.015494840972145596,328,0
0.37573953488372097,0.014543734147820508,329,0
0.37975813953488374,-0.006407372676504153,330,0
0.3837767441860465,-0.00735847950082924,331,0
0.3877953488372093,-0.03330958632515468,332,0
0.39181395348837206,-0.039260693149479664,333,0
0.39583255813953483,-0.04021179997380564,334,0
0.3998511627906977,-0.05616290679813041,335,0
0.4038697674418605,-0.06211401362245539,336,0
0.40788837209302325,-0.05806512044678058,337,0
0.411906976744186,-0.06401622727110556,338,0
0.4159255813953488,-0.07496733409543044,339,0
0.41994418604651157,-0.09591844091975599,340,0
0.42396279069767445,-0.08686954774408129,341,0
0.4279813953488372,-0.09782065456840616,342,0
0.432,-0.10377176139273114,343,0
-0.432,0.1697945468509987,335,1
-0.4279813953488372,0.16394116088545996,336,1
-0.4239627906976744,0.1680877749199201,337,1
-0.4199441860465116,0.16223438895438136,338,1
-0.41592558139534885,0.15138100298884272,339,1
-0.411906976744186,0.1305276170233034,340,1
-0.40788837209302325,0.13967423105776433,341,1
-0.4038697674418605,0.1288208450922257,342,1
-0.39985116279069766,0.12296745912668605,343,1
-0.3958325581395349,0.09211407316114695,344,1
-0.3918139534883721,0.11126068719560855,345,1
-0.3877953488372093,0.12040730123006949,346,1
-0.3837767441860465,0.10955391526453084,347,1
-0.3797581395348837,0.08370052929899074,348,1
-0.3757395348837209,0.09284714333345168,349,1
-0.37172093023255814,0.09699375736791271,350,1
-0.3677023255813954,0.09114037140237397,351,1
-0.36368372093023255,0.08028698543683532,352,1
-0.3596651162790698,0.07443359947129569,353,1
-0.35564651162790695,0.08358021350575662,354,1
-0.3516279069767442,0.07772682754021787,355,1
-0.3476093023255814,0.06187344157467933,356,1
-0.34359069767441863,0.06102005560914048,357,1
-0.3395720930232558,0.06516666964360152,358,1
-0.33555348837209303,0.05931328367806188,359,1
-0.3315348837209302,0.043459897712522455,360,1
-0.32751627906976744,0.037606511746983706,361,1
-0.32349767441860466,0.05175312578144542,362,1
-0.3194790697674419,0.04589973981590578,363,1
-0.31546046511627907,0.03504635385036625,364,1
-0.3114418604651163,0.02419296788482761,365,1
-0.30742325581395347,0.03333958191928854,366,1
-0.3034046511627907,0.032486195953749686,367,1
-0.2993860465116279,0.011632809988211257,368,1
-0.29536744186046515,0.015779424022672295,369,1
-0.2913488372093023,0.024926038057132338,370,1
-0.2873302325581395,0.03407265209159327,371,1
-0.2833116279069767,0.0032192661260550537,372,1
-0.27929302325581395,-0.002634119839483695,373,1
-0.2752744186046512,0.001512494194977343,374,1
-0.27125581395348836,0.005659108229437493,375,1
-0.2672372093023256,-0.010194277736101931,376,1
-0.26321860465116276,-0.006047663701640005,377,1
-0.2592,-0.00690104966717886,378,1
-0.2551813953488372,0.0022455643672820713,379,1
-0.25116279069767444,-0.0036078215982575657,380,1
-0.24714418604651162,-0.009461207563796314,381,1
-0.24312558139534884,-0.005314593529335276,382,1
-0.23910697674418604,-0.011167979494874025,383,1
-0.23508837209302325,-0.007021365460412987,384,1
-0.23106976744186047,-0.02287475142595241,385,1
-0.22705116279069767,-0.03372813739149194,386,1
-0.22303255813953488,-0.019581523357031116,387,1
-0.2190139534883721,-0.020434909322569972,388,1
-0.2149953488372093,-0.02628829528810872,389,1
-0.2109767441860465,-0.042141681253647256,390,1
-0.20695813953488373,-0.022995067219187426,391,1
-0.20293953488372093,-0.013848453184725606,392,1
-0.19892093023255814,-0.02970183915026503,393,1
-0.19490232558139534,-0.045555225115803566,394,1
-0.19088372093023256,-0.021408611081342066,395,1
-0.18686511627906977,-0.017261997046881028,396,1
-0.18284651162790697,-0.03311538301242134,397,1
-0.17882790697674417,-0.04396876897795998,398,1
-0.1748093023255814,-0.04982215494349873,399,1
-0.17079069767441862,-0.04567554090903769,400,1
-0.1667720930232558,-0.041528926874576655,401,1
-0.16275348837209302,-0.0423823128401164,402,1
-0.15873488372093025,-0.043235698805655254,403,1
-0.15471627906976743,-0.03408908477119432,404,1
-0.15069767441860465,-0.029942470736732396,405,1
-0.14667906976744188,-0.040795856702271927,406,1
-0.14266046511627906,-0.03664924266781178,407,1
-0.13864186046511628,-0.022502628633350064,408,1
-0.1346232558139535,-0.02335601459888892,409,1
-0.13060465116279069,-0.029209400564427668,410,1
-0.12658604651162791,-0.02506278652996663,411,1
-0.12256744186046514,-0.000916172495506018,412,1
-0.11854883720930232,0.023230441538954594,413,1
-0.11453023255813954,0.09237705557341602,414,1
-0.11051162790697672,0.36152366960787674,415,1
-0.10649302325581395,0.9506702836423377,416,1
-0.10247441860465117,0.8798168976767995,417,1
-0.09845581395348835,0.3489635117112595,418,1
-0.09443720930232558,0.1931101257457204,419,1
-0.0904186046511628,0.2172567397801819,420,1
-0.08639999999999998,0.21640335381464304,421,1
-0.0823813953488372,0.16054996784910358,422,1
-0.07836279069767443,0.12469658188356547,423,1
-0.0743441860465116,0.12384319591802573,424,1
-0.07032558139534884,0.12798980995248677,425,1
-0.06630697674418606,0.08713642398694788,426,1
-0.062288372093023237,0.031283038021408416,427,1
-0.058269767441860465,0.01542965205586988,428,1
-0.05425116279069769,-0.010423733909670219,429,1
-0.050232558139534866,-0.04627711987520833,430,1
-0.046213953488372095,-0.09213050584074711,431,1
-0.04219534883720932,-0.11298389180628643,432,1
-0.038176744186046496,-0.1588372777718252,433,1
-0.034158139534883725,-0.2096906637373639,434,1
-0.030139534883720953,-0.27054404970290413,435,1
-0.026120930232558126,-0.3363974356684425,436,1
-0.022102325581395355,-0.4272508216339812,437,1
-0.018083720930232583,-0.5031042075995202,438,1
-0.014065116279069756,-0.548957593565059,439,1
-0.010046511627906984,-0.5998109795305986,440,1
-0.006027906976744213,-0.6456643654961383,441,1
-0.0020093023255813858,-0.6465177514616771,442,1
0.0020093023255813858,-0.6673711374272155,443,1
0.006027906976744157,-0.6782245233927542,444,1
0.010046511627906984,-0.6490779093582946,445,1
0.014065116279069756,-0.629931295323833,446,1
0.018083720930232527,-0.6357846812893717,447,1
0.022102325581395355,-0.6466380672549104,448,1
0.026120930232558126,-0.61249145322045,449,1
0.030139534883720953,-0.5933448391859883,450,1
0.034158139534883725,-0.5191982251515279,451,1
0.038176744186046496,-0.46505161111706705,452,1
0.04219534883720932,-0.38590499708260584,453,1
0.046213953488372095,-0.3167583830481444,454,1
0.050232558139534866,-0.2876117690136839,455,1
0.05425116279069769,-0.23846515497922294,456,1
0.058269767441860465,-0.17931854094476218,457,1
0.062288372093023237,-0.1451719269103009,458,1
0.06630697674418606,-0.1160253128758395,459,1
0.07032558139534878,-0.10687869884137857,460,1
0.07434418604651166,-0.09773208480691764,461,1
0.07836279069767443,-0.07358547077245703,462,1
0.0823813953488372,-0.0644388567379961,463,1
0.08639999999999998,-0.06529224270353495,464,1
0.09041860465116275,-0.046145628669074235,465,1
0.09443720930232563,-0.04699901463461309,466,1
0.0984558139534884,-0.03785240060015216,467,1
0.10247441860465117,-0.04870578656569169,468,1
0.10649302325581395,-0.05455917253123044,469,1
0.11051162790697672,-0.040412558496768725,470,1
0.11453023255813949,-0.03126594446230779,471,1
0.11854883720930237,-0.017119330427846968,472,1
0.12256744186046514,0.00202728360661375,473,1
0.12658604651162791,0.026173897641074362,474,1
0.13060465116279069,0.040320511675536075,475,1
0.13462325581395346,0.05946712570999679,476,1
0.13864186046511623,0.06361373974445783,477,1
0.1426604651162791,0.07776035377891866,478,1
0.14667906976744188,0.10190696781337927,479,1
0.15069767441860465,0.09605358184784052,480,1
0.15471627906976743,0.10520019588230145,481,1
0.1587348837209302,0.13434680991676284,482,1
0.16275348837209297,0.1434934239512229,483,1
0.16677209302325585,0.1526400379856847,484,1
0.17079069767441862,0.15678665202014574,485,1
0.1748093023255814,0.1559332660546069,486,1
0.17882790697674417,0.17007988008906771,487,1
0.18284651162790694,0.16422649412352897,488,1
0.1868651162790697,0.14337310815798876,489,1
0.1908837209302326,0.13251972219245012,490,1
0.19490232558139536,0.13166633622691126,491,1
0.19892093023255814,0.14581295026137298,492,1
0.2029395348837209,0.12995956429583355,493,1
0.20695813953488368,0.12410617833029391,494,1
0.21097674418604656,0.12825279236475495,495,1
0.21499534883720933,0.1273994063992161,496,1
0.2190139534883721,0.13154602043367714,497,1
0.22303255813953488,0.1256926344681384,498,1
0.22705116279069765,0.13483924850259932,499,1
0.23106976744186042,0.13898586253706036,500,1
0.2350883720930233,0.1481324765715213,501,1
0.23910697674418607,0.13227909060598186,502,1
0.24312558139534884,0.14642570464044358,503,1
0.24714418604651162,0.15057231867490461,504,1
0.2511627906976744,0.15471893270936476,505,1
0.25518139534883716,0.14386554674382612,506,1
0.25920000000000004,0.16301216077828684,507,1
0.2632186046511628,0.17215877481274777,508,1
0.2672372093023256,0.1763053888472097,509,1
0.27125581395348836,0.16545200288166928,510,1
0.2752744186046511,0.16459861691613042,511,1
0.2792930232558139,0.17374523095059224,512,1
0.2833116279069768,0.18289184498505318,513,1
0.28733023255813955,0.17203845901951453,514,1
0.2913488372093023,0.17118507305397568,515,1
0.2953674418604651,0.18533168708843561,516,1
0.29938604651162787,0.18447830112289676,517,1
0.30340465116279064,0.17362491515735812,518,1
0.3074232558139535,0.1527715291918188,519,1
0.3114418604651163,0.15691814322627984,520,1
0.31546046511627907,0.1560647572607401,521,1
0.31947906976744184,0.14521137129520145,522,1
0.3234976744186046,0.12935798532966292,523,1
0.3275162790697674,0.12850459936412406,524,1
0.33153488372093026,0.12265121339858531,525,1
0.33555348837209303,0.101797827433046,526,1
0.3395720930232558,0.070944441467506,527,1
0.3435906976744186,0.07509105550196793,528,1
0.34760930232558135,0.07923766953642897,529,1
0.35162790697674423,0.06338428357088954,530,1
0.355646511627907,0.04753089760535101,531,1
0.3596651162790698,0.03667751163981148,532,1
0.36368372093023255,0.03582412567427262,533,1
0.3677023255813953,0.0199707397087332,534,1
0.3717209302325581,-0.0008826462568052307,535,1
0.37573953488372097,-0.011736032222343873,536,1
0.37975813953488374,-0.007589418187883723,537,1
0.3837767441860465,-0.018442804153422365,538,1
0.3877953488372093,-0.03429619011896179,539,1
0.39181395348837206,-0.04014957608450054,540,1
0.39583255813953483,-0.04600296205003929,541,1
0.3998511627906977,-0.036856348015578355,542,1
0.4038697674418605,-0.05270973398111778,543,1
0.40788837209302325,-0.0735631199466571,544,1
0.411906976744186,-0.05941650591219538,545,1
0.4159255813953488,-0.06526989187773413,546,1
0.41994418604651157,-0.06612327784327299,547,1
0.42396279069767445,-0.0769766638088134,548,1
0.4279813953488372,-0.08283004977435215,549,1
0.432,-0.08368343573989101,550,1
-0.432,0.143061315924216,540,2
-0.4279813953488372,0.13738102978125166,541,2
-0.4239627906976744,0.146700743638287,542,2
-0.4199441860465116,0.13102045749532376,543,2
-0.41592558139534885,0.11034017135235885,544,2
-0.411906976744186,0.12465988520939497,545,2
-0.40788837209302325,0.11897959906643063,546,2
-0.4038697674418605,0.11829931292346618,547,2
-0.39985116279069766,0.10761902678050106,548,2
-0.3958325581395349,0.1019387406375376,549,2
-0.3918139534883721,0.10125845449457316,550,2
-0.3877953488372093,0.09057816835160892,551,2
-0.3837767441860465,0.0748978822086448,552,2
-0.3797581395348837,0.07421759606568035,553,2
-0.3757395348837209,0.08853730992271558,554,2
-0.37172093023255814,0.08785702377975202,555,2
-0.3677023255813954,0.07717673763678778,556,2
-0.36368372093023255,0.06149645149382277,557,2
-0.3596651162790698,0.08081616535085878,558,2
-0.35564651162790695,0.07013587920789455,559,2
-0.3516279069767442,0.04945559306492964,560,2
-0.3476093023255814,0.04877530692196608,561,2
-0.34359069767441863,0.05309502077900152,562,2
-0.3395720930232558,0.06241473463603686,563,2
-0.33555348837209303,0.05673444849307252,564,2
-0.3315348837209302,0.04105416235010839,565,2
-0.32751627906976744,0.05037387620714373,566,2
-0.32349767441860466,0.04469359006418028,567,2
-0.3194790697674419,0.02901330392121615,568,2
-0.31546046511627907,0.018333017778251914,569,2
-0.3114418604651163,0.027652731635287253,570,2
-0.30742325581395347,0.0319724454923227,571,2
-0.3034046511627907,0.026292159349358357,572,2
-0.2993860465116279,0.010611873206394229,573,2
-0.29536744186046515,0.0049315870634298875,574,2
-0.2913488372093023,0.009251300920465333,575,2
-0.2873302325581395,0.013571014777501667,576,2
-0.2833116279069767,0.0028907286345365435,577,2
-0.27929302325581395,-0.002789557508427798,578,2
-0.2752744186046512,0.01153015634860921,579,2
-0.27125581395348836,0.010849870205644763,580,2
-0.2672372093023256,-0.009830415937320147,581,2
-0.26321860465116276,-0.010510702080284595,582,2
-0.2592,0.003809011776750637,583,2
-0.2551813953488372,-0.0018712743662137044,584,2
-0.25116279069767444,-0.012551560509177051,585,2
-0.24714418604651162,-0.023231846652141286,586,2
-0.24312558139534884,-0.023912132795105734,587,2
-0.23910697674418604,-0.009592418938070502,588,2
-0.23508837209302325,-0.02527270508103463,589,2
-0.23106976744186047,-0.035952991223998865,590,2
-0.22705116279069767,-0.01663327736696285,591,2
-0.22303255813953488,-0.0173135635099273,592,2
-0.2190139534883721,-0.03799384965289132,593,2
-0.2149953488372093,-0.04367413579585655,594,2
-0.2109767441860465,-0.02935442193882043,595,2
-0.20695813953488373,-0.030034708081784878,596,2
-0.20293953488372093,-0.03571499422474922,597,2
-0.19892093023255814,-0.05139528036771335,598,2
-0.19490232558139534,-0.04207556651067712,599,2
-0.19088372093023256,-0.04275585265364157,600,2
-0.18686511627906977,-0.043436138796606016,601,2
-0.18284651162790697,-0.044116424939570464,602,2
-0.17882790697674417,-0.034796711082535126,603,2
-0.1748093023255814,-0.030476997225498792,604,2
-0.17079069767441862,-0.03615728336846313,605,2
-0.1667720930232558,-0.05683756951142804,606,2
-0.16275348837209302,-0.06751785565439228,607,2
-0.15873488372093025,-0.048198141797356264,608,2
-0.15471627906976743,-0.04387842794032082,609,2
-0.15069767441860465,-0.04955871408328427,610,2
-0.14667906976744188,-0.05023900022624872,611,2
-0.14266046511627906,-0.04091928636921338,612,2
-0.13864186046511628,-0.03159957251217804,613,2
-0.1346232558139535,-0.052279858655142064,614,2
-0.13060465116279069,-0.05296014479810651,615,2
-0.12658604651162791,-0.0336404309410705,616,2
-0.12256744186046514,-0.019320717084035266,617,2
-0.11854883720930232,-0.020001003226999714,618,2
-0.11453023255813954,0.004318710630036193,619,2
-0.11051162790697672,0.13863842448707153,620,2
-0.10649302325581395,0.597958138344107,621,2
-0.10247441860465117,1.0422778522011438,622,2
-0.09845581395348835,0.6565975660581795,623,2
-0.09443720930232558,0.2159172799152147,624,2
-0.0904186046511628,0.15023699377225075,625,2
-0.08639999999999998,0.20455670762928602,626,2
-0.0823813953488372,0.14887642148632185,627,2
-0.07836279069767443,0.11819613534335804,628,2
-0.0743441860465116,0.12251584920039349,629,2
-0.07032558139534884,0.11183556305742925,630,2
-0.06630697674418606,0.07115527691446477,631,2
-0.062288372093023237,0.03547499077150018,632,2
-0.058269767441860465,0.03479470462853573,633,2
-0.05425116279069769,0.009114418485571818,634,2
-0.050232558139534866,-0.03656586765739256,635,2
-0.046213953488372095,-0.07724615380035704,636,2
-0.04219534883720932,-0.09792643994332106,637,2
-0.038176744186046496,-0.13360672608628565,638,2
-0.034158139534883725,-0.18928701222924982,639,2
-0.030139534883720953,-0.2399672983722141,640,2
-0.026120930232558126,-0.3256475845151785,641,2
-0.022102325581395355,-0.4163278706581428,642,2
-0.018083720930232583,-0.49200815680110743,643,2
-0.014065116279069756,-0.532688442944071,644,2
-0.010046511627906984,-0.5733687290870355,645,2
-0.006027906976744213,-0.5940490152299995,646,2
-0.0020093023255813858,-0.5997293013729639,647,2
0.0020093023255813858,-0.6254095875159287,648,2
0.006027906976744157,-0.6010898736588928,649,2
0.010046511627906984,-0.5867701598018575,650,2
0.014065116279069756,-0.5924504459448219,651,2
0.018083720930232527,-0.6031307320877852,652,2
0.022102325581395355,-0.5688110182307495,653,2
0.026120930232558126,-0.5144913043737143,654,2
0.030139534883720953,-0.4651715905166789,655,2
0.034158139534883725,-0.40085187665964295,656,2
0.038176744186046496,-0.3315321628026071,657,2
0.04219534883720932,-0.2522124489455724,658,2
0.046213953488372095,-0.20289273508853523,659,2
0.050232558139534866,-0.1735730212315003,660,2
0.05425116279069769,-0.13425330737446473,661,2
0.058269767441860465,-0.10493359351742892,662,2
0.062288372093023237,-0.08561387966039291,663,2
0.06630697674418606,-0.09129416580335814,664,2
0.07032558139534878,-0.08197445194632103,665,2
0.07434418604651166,-0.05265473808928611,666,2
0.07836279069767443,-0.043335024232249886,667,2
0.0823813953488372,-0.03401531037521455,668,2
0.08639999999999998,-0.03969559651817889,669,2
0.09041860465116275,-0.03537588266114344,670,2
0.09443720930232563,-0.026056168804107216,671,2
0.0984558139534884,-0.026736454947071664,672,2
0.10247441860465117,-0.017416741090036325,673,2
0.10649302325581395,-0.0030970272330002047,674,2
0.11051162790697672,0.006222686624035134,675,2
0.11453023255813949,0.03054240048107104,676,2
0.11854883720930237,0.019862114338106807,677,2
0.12256744186046514,0.03918182819514282,678,2
0.12658604651162791,0.06350154205217784,679,2
0.13060465116279069,0.06782125590921417,680,2
0.13462325581395346,0.05714096976624905,681,2
0.13864186046511623,0.06646068362328528,682,2
0.1426604651162791,0.0757803974803215,683,2
0.14667906976744188,0.08010011133735695,684,2
0.15069767441860465,0.07441982519439261,685,2
0.15471627906976743,0.06873953905142827,686,2
0.1587348837209302,0.08805925290846339,687,2
0.16275348837209297,0.09237896676549884,688,2
0.16677209302325585,0.08169868062253549,689,2
0.17079069767441862,0.08101839447957104,690,2
0.1748093023255814,0.09033810833660638,691,2
0.17882790697674417,0.1046578221936425,692,2
0.18284651162790694,0.09397753605067738,693,2
0.1868651162790697,0.08829724990771304,694,2
0.1908837209302326,0.09261696376474937,695,2
0.19490232558139536,0.09693667762178482,696,2
0.19892093023255814,0.10125639147882115,697,2
0.2029395348837209,0.09557610533585592,698,2
0.20695813953488368,0.10489581919289215,699,2
0.21097674418604656,0.11421553304992749,700,2
0.21499534883720933,0.12353524690696371,701,2
0.2190139534883721,0.10785496076399959,702,2
0.22303255813953488,0.1271746746210347,703,2
0.22705116279069765,0.14649438847807073,704,2
0.23106976744186042,0.14581410233510628,705,2
0.2350883720930233,0.1651338161921414,706,2
0.23910697674418607,0.17445353004917852,707,2
0.24312558139534884,0.18877324390621375,708,2
0.24714418604651162,0.1980929577632491,709,2
0.2511627906976744,0.19741267162028464,710,2
0.25518139534883716,0.21673238547732065,711,2
0.25920000000000004,0.24105209933435567,712,2
0.2632186046511628,0.2553718131913927,713,2
0.2672372093023256,0.25969152704842813,714,2
0.27125581395348836,0.2540112409054638,715,2
0.2752744186046511,0.25333095476249934,716,2
0.2792930232558139,0.2526506686195349,717,2
